Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,7,Havana (feat. Young Thug),Camila Cabello,5,104597309,113.5%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
2,1,Despacito,Luis Fonsi & Daddy Yankee,42,91386866,-0.8%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
3,2,Shape of You,Ed Sheeran,43,77309006,0%,https://www.youtube.com/watch?v=JGwWNGJdvx8
4,6,New Rules,Dua Lipa,16,68312387,8.5%,https://www.youtube.com/watch?v=k2qgadSvNyU
5,4,Criminal,Natti Natasha & Ozuna,11,68254671,5.7%,https://www.youtube.com/watch?v=VqEbCxg2bNI
6,3,Mi Gente (J Balvin & Willy William) (feat. Beyoncé),J Balvin & Willy William,18,66899268,-2.2%,https://www.youtube.com/watch?v=APHgDFRpCi0
7,5,Mayores (feat. Bad Bunny),Becky G,16,64411925,0.7%,https://www.youtube.com/watch?v=GMFewiplIbw
8,,...Ready For It?,Taylor Swift,1,51947998,,https://www.youtube.com/watch?v=wIft-t-MQuE
9,19,Faded,Alan Walker,73,51823008,72.3%,https://www.youtube.com/watch?v=60ItHLz5WEA
10,8,Perfect,Ed Sheeran,9,45806680,2.3%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
11,,"Boom Boom (RedOne, Daddy Yankee, French Montana & Dinah Jane)","RedOne, Daddy Yankee, French Montana & Dinah Jane",1,43683741,,https://www.youtube.com/watch?v=xin92Rq3pco
12,25,Gucci Gang,Lil Pump,4,42484260,54.1%,https://www.youtube.com/watch?v=4LfJnj66HVQ
13,9,Look What You Made Me Do,Taylor Swift,10,39753139,-0.1%,https://www.youtube.com/watch?v=3tmd-ClpJxA
14,33,Panama,Matteo,3,38891479,60.6%,https://www.youtube.com/watch?v=tMmMTdc7RE0
15,10,Dusk Till Dawn (feat. Sia),ZAYN,8,38292306,-0.6%,https://www.youtube.com/watch?v=tt2k8PGm-TI
16,15,Se Preparó,Ozuna,11,36777856,7%,https://www.youtube.com/watch?v=KWGrPNqz4uc
17,17,Bum Bum Tam Tam,MC Fioti,20,36254782,15.4%,https://www.youtube.com/watch?v=_P7S2lKif-A
