Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,52 Gajh Ka Daman,Renuka Panwar,8,88251556,-1.4%,https://www.youtube.com/watch?v=CZt-rVn2BJs
2,2,BICHOTA,KAROL G,11,61002942,-12.7%,https://www.youtube.com/watch?v=QaXhVryxVBk
3,4,Titliaan,Afsana Khan,8,44045485,-7.6%,https://www.youtube.com/watch?v=YPohR_9v6HA
4,5,Dynamite,BTS,20,41540687,-7.3%,https://www.youtube.com/watch?v=gdZLi9oWNZg
5,3,DÁKITI,Bad Bunny & Jhay Cortez,10,41102205,-13.8%,https://www.youtube.com/watch?v=TmKh7lAwnBI
6,,Anyone,Justin Bieber,1,33081569,,https://www.youtube.com/watch?v=KIK3azN4w34
7,6,Amor ou Litrão,Petter Ferraz & Dj Koringa MPC & Menor Nico,7,31838135,-26.8%,https://www.youtube.com/watch?v=fdhzJPLkybM
8,11,Libaas,Kaka,3,30884446,5.2%,https://www.youtube.com/watch?v=V5En3Ks3OjE
9,20,Wish,Diler Kharkiya,4,29972204,35.1%,https://www.youtube.com/watch?v=0JJIl44hBBQ
10,8,Life Is Good (feat. Drake),FUTURE,51,28812963,-4.7%,https://www.youtube.com/watch?v=l0U7SxXHkPY
11,10,How You Like That,BLACKPINK,28,28502332,-3.9%,https://www.youtube.com/watch?v=ioNng23DkIM
12,12,Raja Tani Jai Na Bahariya,Rakesh Mishra,8,27318070,-3.6%,https://www.youtube.com/watch?v=1R8PvN-Uw90
13,29,Bandido,Myke Towers,3,27198154,40.4%,https://www.youtube.com/watch?v=W6fme7tcweQ
14,7,Hawái,Maluma,23,26214224,-18%,https://www.youtube.com/watch?v=pK060iUFWXg
15,17,Reloj,Rauw Alejandro & Anuel AA,11,25851343,2.1%,https://www.youtube.com/watch?v=-3HjrdC0dAk
16,13,BEBÉ,Camilo & El Alfa,6,23491100,-11.8%,https://www.youtube.com/watch?v=WwvTquVQKfA
17,23,Coco Cola,Ruchika Jangid,7,22977160,6.5%,https://www.youtube.com/watch?v=9UaG7UL5yS4
18,22,Kamar Teri Left Right Hale,Sandeep Surila,6,22639002,4.7%,https://www.youtube.com/watch?v=5JoJ12LQABA
19,15,34+35,Ariana Grande,9,22515039,-12.6%,https://www.youtube.com/watch?v=B6_iQvaIjXw
20,18,GIRL LIKE ME,Black Eyed Peas & Shakira,5,21942960,-11.3%,https://www.youtube.com/watch?v=vMLk_T0PPbk
21,,Save Your Tears,The Weeknd,1,21900369,,https://www.youtube.com/watch?v=XXYlFuWEuKI
22,16,Vida de Rico,Camilo,16,21839377,-15.1%,https://www.youtube.com/watch?v=qKp1f7Vn9dM
23,9,Naach Meri Rani,Guru Randhawa & Nikhita Gandhi,12,21793638,-27%,https://www.youtube.com/watch?v=TCx1yMegJ4A
24,19,Snowman,Sia,4,21629622,-9.9%,https://www.youtube.com/watch?v=gset79KMmt0
