Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,Despacito,Luis Fonsi & Daddy Yankee,45,87003202,2.4%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
2,8,Perfect,Ed Sheeran,12,81677582,35.8%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
3,,Échame La Culpa (Luis Fonsi & Demi Lovato),Luis Fonsi & Demi Lovato,1,80927759,,https://www.youtube.com/watch?v=TyHvyGVs42U
4,1,Havana (feat. Young Thug),Camila Cabello,8,80520130,-19.1%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
5,4,Criminal,Natti Natasha & Ozuna,14,74305411,5.3%,https://www.youtube.com/watch?v=VqEbCxg2bNI
6,3,Shape of You,Ed Sheeran,46,72508644,-3.8%,https://www.youtube.com/watch?v=JGwWNGJdvx8
7,6,New Rules,Dua Lipa,19,66422217,5.1%,https://www.youtube.com/watch?v=k2qgadSvNyU
8,10,Gucci Gang,Lil Pump,7,63693814,18.3%,https://www.youtube.com/watch?v=4LfJnj66HVQ
9,9,Mayores (feat. Bad Bunny),Becky G,19,62491747,9%,https://www.youtube.com/watch?v=GMFewiplIbw
10,7,Panama,Matteo,6,58821894,-4.4%,https://www.youtube.com/watch?v=tMmMTdc7RE0
11,11,Sensualidad,"Bad Bunny, Prince Royce & J Balvin",3,47320900,7.7%,https://www.youtube.com/watch?v=ovX1HloCgdA
12,12,Dusk Till Dawn (feat. Sia),ZAYN,11,43075355,2.2%,https://www.youtube.com/watch?v=tt2k8PGm-TI
13,25,Ahora Me Llama (Karol G & Bad Bunny),Karol G & Bad Bunny,23,40526229,56.3%,https://www.youtube.com/watch?v=4NNRy_Wz16k
14,23,Rockstar (feat. 21 Savage),Post Malone,4,40140561,53.1%,https://www.youtube.com/watch?v=UceaB4D0jpo
15,66,Faded,Alan Walker,76,34985264,150.7%,https://www.youtube.com/watch?v=60ItHLz5WEA
16,14,Bum Bum Tam Tam,MC Fioti,23,34546293,-4.5%,https://www.youtube.com/watch?v=_P7S2lKif-A
17,13,Too Good At Goodbyes,Sam Smith,11,34415787,-9.1%,https://www.youtube.com/watch?v=J_ub7Etch2U
18,17,Se Preparó,Ozuna,14,31717476,-7.2%,https://www.youtube.com/watch?v=KWGrPNqz4uc
19,19,Perro Fiel (feat. Nicky Jam),Shakira,10,31218340,-3.9%,https://www.youtube.com/watch?v=SHq2qrFUlGY
20,61,Wolves (Selena Gomez & Marshmello),Selena Gomez & Marshmello,4,31200158,97.8%,https://www.youtube.com/watch?v=cH4E_t3m3xM
21,18,Look What You Made Me Do,Taylor Swift,13,29189549,-11.7%,https://www.youtube.com/watch?v=3tmd-ClpJxA
