Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Despacito,Luis Fonsi & Daddy Yankee,39,109052994,11.2%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
2,2,Shape of You,Ed Sheeran,40,77574032,-3.4%,https://www.youtube.com/watch?v=JGwWNGJdvx8
3,3,Mi Gente (J Balvin & Willy William),J Balvin & Willy William,15,73753736,-7.7%,https://www.youtube.com/watch?v=wnJ6LuUFpMo
4,7,Look What You Made Me Do,Taylor Swift,7,63094120,24.2%,https://www.youtube.com/watch?v=3tmd-ClpJxA
5,16,DNA,BTS,4,51451147,50.2%,https://www.youtube.com/watch?v=MBdVXkSdhwU
6,5,Mayores (feat. Bad Bunny),Becky G,13,50338094,-9.9%,https://www.youtube.com/watch?v=GMFewiplIbw
7,4,Criminal,Natti Natasha & Ozuna,8,47578247,-17.2%,https://www.youtube.com/watch?v=VqEbCxg2bNI
8,8,Báilame,Nacho,15,46634254,17.7%,https://www.youtube.com/watch?v=a1J44C-PZ3E
9,6,New Rules,Dua Lipa,13,44711080,-14.6%,https://www.youtube.com/watch?v=k2qgadSvNyU
10,11,Una Lady Como Tu,Manuel Turizo,13,44142090,13.3%,https://www.youtube.com/watch?v=VYtJAuoZxcc
11,15,Krippy Kush,"Farruko, Bad Bunny & Rvssian",10,44124790,24%,https://www.youtube.com/watch?v=j1_JW7An2l0
12,49,Escápate Conmigo (feat. Ozuna),Wisin,28,42450227,135.1%,https://www.youtube.com/watch?v=3X9wEwulYhk
13,29,Entammede Jimikki Kammal (Vineeth Sreenivasan & Renjith Unni),Vineeth Sreenivasan & Renjith Unni,6,38843899,56.1%,https://www.youtube.com/watch?v=FXiaIH49oAU
14,,GANGNAM STYLE (강남스타일),PSY,85,38412952,,https://www.youtube.com/watch?v=9bZkp7q19f0
15,17,Felices Los 4,Maluma,25,37723785,11.3%,https://www.youtube.com/watch?v=t_jHrUE5IOk
16,13,Dusk Till Dawn (feat. Sia),ZAYN,5,35481838,-1.9%,https://www.youtube.com/watch?v=tt2k8PGm-TI
17,19,Perro Fiel (feat. Nicky Jam),Shakira,4,35229974,14.9%,https://www.youtube.com/watch?v=SHq2qrFUlGY
18,66,Faded,Alan Walker,70,32750728,134.7%,https://www.youtube.com/watch?v=60ItHLz5WEA
19,18,Bodak Yellow,Cardi B,11,31349451,-5.2%,https://www.youtube.com/watch?v=PEGccV-NOm8
20,20,Me Rehúso,Danny Ocean,17,31076509,6%,https://www.youtube.com/watch?v=aDCcLQto5BM
21,22,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,48,30939429,10.7%,https://www.youtube.com/watch?v=papuvlVeZg8
22,9,Too Good At Goodbyes,Sam Smith,5,29906390,-24%,https://www.youtube.com/watch?v=J_ub7Etch2U
23,23,Reggaetón Lento (Bailemos),CNCO,47,28611718,2.8%,https://www.youtube.com/watch?v=7jpqqBX-Myw
24,25,Attention,Charlie Puth,25,28563862,4.1%,https://www.youtube.com/watch?v=nfs8NYg7yQM
25,33,Chantaje (feat. Maluma),Shakira,50,28200828,23.1%,https://www.youtube.com/watch?v=6Mgqbai3fKo
26,40,Swish Swish (feat. Nicki Minaj),Katy Perry,12,28169537,30%,https://www.youtube.com/watch?v=X0ZVaFO7cGE
27,32,El Farsante (Remix),Ozuna,13,24844229,4%,https://www.youtube.com/watch?v=wfWkmURBNv8
28,27,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,30,24547227,-8%,https://www.youtube.com/watch?v=NGLxoKOvzu4
29,39,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,17,24534373,12.9%,https://www.youtube.com/watch?v=fyaI4-5849w
30,30,Cheez Badi (Udit Narayan & Neha Kakkar),Udit Narayan & Neha Kakkar,14,23854152,-1.1%,https://www.youtube.com/watch?v=
31,37,Ahora Me Llama (Karol G & Bad Bunny),Karol G & Bad Bunny,17,23598140,6.9%,https://www.youtube.com/watch?v=4NNRy_Wz16k
32,34,Sua Cara (feat. Anitta & Pabllo Vittar),Major Lazer,11,23372811,2.2%,https://www.youtube.com/watch?v=omzk3klIy0E
33,,Closer (feat. Halsey),The Chainsmokers,62,23331878,,https://www.youtube.com/watch?v=0zGcUoRlhmw
34,31,Robarte un Beso,Carlos Vives & Sebastián Yatra,8,22856308,-5%,https://www.youtube.com/watch?v=Mtau4v6foHA
35,41,Bonita (J Balvin & Jowell & Randy),J Balvin & Jowell & Randy,9,22657052,11.2%,https://www.youtube.com/watch?v=SqpvOqRieYY
36,38,"I'm The One (feat. Justin Bieber, Quavo, Chance The Rapper & Lil Wayne)",DJ Khaled,24,22342071,2.3%,https://www.youtube.com/watch?v=weeI1G46q0o
37,28,Olha a Explosão,MC Kevinho,38,22303440,-12.5%,https://www.youtube.com/watch?v=3yd_eoMOvqk
38,36,Unforgettable (feat. Swae Lee),French Montana,25,22258796,0.8%,https://www.youtube.com/watch?v=CTFtOOh47oo
39,48,"Si Tu Lo Dejas (feat. Bad Bunny, Farruko, Nicky Jam & King Kosa)",Rvssian,10,21499921,17.4%,https://www.youtube.com/watch?v=1AlOPDR46Zg
40,24,Bum Bum Tam Tam,MC Fioti,17,21357093,-22.6%,https://www.youtube.com/watch?v=_P7S2lKif-A
41,26,Chalti Hai Kya 9 Se 12 (Neha Kakkar & Dev Negi),Neha Kakkar & Dev Negi,7,21235424,-21.1%,https://www.youtube.com/watch?v=7vkW5PNBhDU
42,,Don’t Let Me Down (feat. Daya),The Chainsmokers,80,20968924,,https://www.youtube.com/watch?v=Io0fBr1XBUA
43,46,1-800-273-8255 (feat. Alessia Cara & Khalid),Logic,6,20931624,10.9%,https://www.youtube.com/watch?v=Kb24RrHIbFk
44,43,Soy Peor,Bad Bunny,13,20740955,4.4%,https://www.youtube.com/watch?v=ws00k_lIQ9U
45,,A Thousand Years,Christina Perri,82,20411294,,https://www.youtube.com/watch?v=rtOvBOTyX00
46,,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,63,20275992,,https://www.youtube.com/watch?v=3AtDnEC4zak
47,42,Something Just Like This (The Chainsmokers & Coldplay),The Chainsmokers & Coldplay,34,20218694,-0.4%,https://www.youtube.com/watch?v=FM7MFYoylVs
