Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Despacito,Luis Fonsi & Daddy Yankee,39,102925051,5%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
2,3,Mi Gente (J Balvin & Willy William),J Balvin & Willy William,15,83458297,4.4%,https://www.youtube.com/watch?v=wnJ6LuUFpMo
3,2,Shape of You,Ed Sheeran,40,81707453,1.8%,https://www.youtube.com/watch?v=JGwWNGJdvx8
4,4,Criminal,Natti Natasha & Ozuna,8,54776712,-4.7%,https://www.youtube.com/watch?v=VqEbCxg2bNI
5,5,Mayores (feat. Bad Bunny),Becky G,13,51857862,-7.2%,https://www.youtube.com/watch?v=GMFewiplIbw
6,7,Look What You Made Me Do,Taylor Swift,7,51496819,1.4%,https://www.youtube.com/watch?v=3tmd-ClpJxA
7,6,New Rules,Dua Lipa,13,49336000,-5.7%,https://www.youtube.com/watch?v=k2qgadSvNyU
8,8,Báilame,Nacho,15,43954465,10.9%,https://www.youtube.com/watch?v=a1J44C-PZ3E
9,11,Una Lady Como Tu,Manuel Turizo,13,41595136,6.7%,https://www.youtube.com/watch?v=VYtJAuoZxcc
10,,GANGNAM STYLE (강남스타일),PSY,85,40715011,,https://www.youtube.com/watch?v=9bZkp7q19f0
11,15,Krippy Kush,"Farruko, Bad Bunny & Rvssian",10,40506609,13.9%,https://www.youtube.com/watch?v=j1_JW7An2l0
12,49,Escápate Conmigo (feat. Ozuna),Wisin,28,39829694,120.6%,https://www.youtube.com/watch?v=3X9wEwulYhk
13,9,Too Good At Goodbyes,Sam Smith,5,37691754,-4.2%,https://www.youtube.com/watch?v=J_ub7Etch2U
14,14,Vuelve,Daddy Yankee & Bad Bunny,2,36895766,2.2%,https://www.youtube.com/watch?v=YxZXLWIx6ik
15,16,DNA,BTS,4,35757049,4.4%,https://www.youtube.com/watch?v=MBdVXkSdhwU
16,13,Dusk Till Dawn (feat. Sia),ZAYN,5,34522909,-4.5%,https://www.youtube.com/watch?v=tt2k8PGm-TI
17,17,Felices Los 4,Maluma,25,34002358,0.3%,https://www.youtube.com/watch?v=t_jHrUE5IOk
18,19,Perro Fiel (feat. Nicky Jam),Shakira,4,32273256,5.2%,https://www.youtube.com/watch?v=SHq2qrFUlGY
19,18,Bodak Yellow,Cardi B,11,31756996,-4%,https://www.youtube.com/watch?v=PEGccV-NOm8
20,22,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,48,30106135,7.7%,https://www.youtube.com/watch?v=papuvlVeZg8
21,20,Me Rehúso,Danny Ocean,17,28713279,-2.1%,https://www.youtube.com/watch?v=aDCcLQto5BM
22,23,Reggaetón Lento (Bailemos),CNCO,47,27532787,-1.1%,https://www.youtube.com/watch?v=7jpqqBX-Myw
23,25,Attention,Charlie Puth,25,27342697,-0.3%,https://www.youtube.com/watch?v=nfs8NYg7yQM
24,27,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,30,26697787,0.1%,https://www.youtube.com/watch?v=NGLxoKOvzu4
25,33,Chantaje (feat. Maluma),Shakira,50,26023408,13.6%,https://www.youtube.com/watch?v=6Mgqbai3fKo
26,29,Entammede Jimikki Kammal (Vineeth Sreenivasan & Renjith Unni),Vineeth Sreenivasan & Renjith Unni,6,25740868,3.4%,https://www.youtube.com/watch?v=FXiaIH49oAU
27,32,El Farsante (Remix),Ozuna,13,25052032,4.9%,https://www.youtube.com/watch?v=wfWkmURBNv8
28,,Closer (feat. Halsey),The Chainsmokers,62,24044943,,https://www.youtube.com/watch?v=0zGcUoRlhmw
29,40,Swish Swish (feat. Nicki Minaj),Katy Perry,12,23741378,9.5%,https://www.youtube.com/watch?v=X0ZVaFO7cGE
30,24,Bum Bum Tam Tam,MC Fioti,17,23554820,-14.6%,https://www.youtube.com/watch?v=_P7S2lKif-A
31,12,Perfect,Ed Sheeran,6,23554602,-37%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
32,28,Olha a Explosão,MC Kevinho,38,23505290,-7.7%,https://www.youtube.com/watch?v=3yd_eoMOvqk
33,39,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,17,22890980,5.4%,https://www.youtube.com/watch?v=fyaI4-5849w
