Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Despacito,Luis Fonsi & Daddy Yankee,37,122778774,12.6%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
2,4,Look What You Made Me Do,Taylor Swift,5,87211757,38.2%,https://www.youtube.com/watch?v=3tmd-ClpJxA
3,3,Mi Gente (J Balvin & Willy William),J Balvin & Willy William,13,82968344,12.5%,https://www.youtube.com/watch?v=wnJ6LuUFpMo
4,2,Shape of You,Ed Sheeran,38,81926294,5.6%,https://www.youtube.com/watch?v=JGwWNGJdvx8
5,59,Escápate Conmigo (feat. Ozuna),Wisin,26,48229837,178.2%,https://www.youtube.com/watch?v=3X9wEwulYhk
6,6,Mayores (feat. Bad Bunny),Becky G,11,47983984,-4.7%,https://www.youtube.com/watch?v=GMFewiplIbw
7,11,Krippy Kush,"Farruko, Bad Bunny & Rvssian",8,47645399,8%,https://www.youtube.com/watch?v=j1_JW7An2l0
8,10,Una Lady Como Tu,Manuel Turizo,11,47418947,7.4%,https://www.youtube.com/watch?v=VYtJAuoZxcc
9,8,Báilame,Nacho,13,45962827,-1.4%,https://www.youtube.com/watch?v=a1J44C-PZ3E
10,9,New Rules,Dua Lipa,11,44533694,-0.4%,https://www.youtube.com/watch?v=k2qgadSvNyU
11,16,Dusk Till Dawn (feat. Sia),ZAYN,3,42599530,20.1%,https://www.youtube.com/watch?v=tt2k8PGm-TI
12,15,Felices Los 4,Maluma,23,42508203,12.7%,https://www.youtube.com/watch?v=t_jHrUE5IOk
13,7,Criminal,Natti Natasha & Ozuna,6,42168379,-11.4%,https://www.youtube.com/watch?v=VqEbCxg2bNI
14,5,DNA,BTS,2,41878525,-18.6%,https://www.youtube.com/watch?v=MBdVXkSdhwU
15,14,GANGNAM STYLE (강남스타일),PSY,84,41111317,7%,https://www.youtube.com/watch?v=9bZkp7q19f0
16,26,Swish Swish (feat. Nicki Minaj),Katy Perry,10,36124688,28.2%,https://www.youtube.com/watch?v=X0ZVaFO7cGE
17,17,Perro Fiel (feat. Nicky Jam),Shakira,2,34696300,-1.5%,https://www.youtube.com/watch?v=SHq2qrFUlGY
18,13,Entammede Jimikki Kammal (Renjith Unni & Vineeth Sreenivasan),Renjith Unni & Vineeth Sreenivasan,4,34455267,-11.3%,https://www.youtube.com/watch?v=FXiaIH49oAU
19,21,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,46,33055901,6.8%,https://www.youtube.com/watch?v=papuvlVeZg8
20,60,Como Antes (feat. Wisin),Yandel,3,32613151,90.7%,https://www.youtube.com/watch?v=QeaumjX9DNY
21,20,Me Rehúso,Danny Ocean,15,31567221,1.6%,https://www.youtube.com/watch?v=aDCcLQto5BM
22,25,Chantaje (feat. Maluma),Shakira,48,31144158,10.4%,https://www.youtube.com/watch?v=6Mgqbai3fKo
23,24,Attention,Charlie Puth,23,30893532,8.2%,https://www.youtube.com/watch?v=nfs8NYg7yQM
24,28,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,28,29345363,19.5%,https://www.youtube.com/watch?v=NGLxoKOvzu4
25,19,Bodak Yellow,Cardi B,9,28034098,-10.6%,https://www.youtube.com/watch?v=PEGccV-NOm8
26,23,Reggaetón Lento (Bailemos),CNCO,45,27506081,-3.9%,https://www.youtube.com/watch?v=7jpqqBX-Myw
27,29,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,15,27206962,10.9%,https://www.youtube.com/watch?v=fyaI4-5849w
28,27,El Farsante (Remix),Ozuna,11,26288662,5.8%,https://www.youtube.com/watch?v=wfWkmURBNv8
29,32,Sua Cara (feat. Anitta & Pabllo Vittar),Major Lazer,9,26143850,11.9%,https://www.youtube.com/watch?v=omzk3klIy0E
30,34,Robarte un Beso,Carlos Vives & Sebastián Yatra,6,24603010,7.6%,https://www.youtube.com/watch?v=Mtau4v6foHA
31,36,"I'm The One (feat. Justin Bieber, Quavo, Chance The Rapper & Lil Wayne)",DJ Khaled,22,24471935,9.5%,https://www.youtube.com/watch?v=weeI1G46q0o
32,38,Unforgettable (feat. Swae Lee),French Montana,23,24412943,9.7%,https://www.youtube.com/watch?v=CTFtOOh47oo
